helper,shadowed_length,shadowgeom,osm_id,full_length,src_id,dst_id,edgegeom,tags,parsing_direction
false,18.05286876883881,"LINESTRING (-1.16625080490235 52.8975410381497,-1.1662518568832 52.8975408876326,-1.16634724609753 52.8975465490351,-1.16640781787022 52.8975465490361,-1.16646857185773 52.8975370984158,-1.16651193086939 52.8975246066761)",952356695,101.0185375337747,1480,821,"LINESTRING (-1.16520332619773 52.8979285811073,-1.16526272286456 52.897905082432,-1.16610565056301 52.8975714842508,-1.16617384019488 52.8975520502078,-1.1662518568832 52.8975408876326,-1.16634724609753 52.8975465490351,-1.16640781787022 52.8975465490361,-1.16646857185773 52.8975370984158,-1.16651193086939 52.8975246066761)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""maxspeed"" => 50, ""width"" => missing)",-1
false,27.303301744747863,"LINESTRING (-1.16537032509674 52.8980297922534,-1.16558501370454 52.8982379765191)",108804165,143.06635575478685,1480,1211,"LINESTRING (-1.16527593165197 52.8979382578556,-1.16558566591248 52.8982386089637,-1.16567215905444 52.8983152710145,-1.16609853219617 52.8986929468942,-1.16611026713752 52.8987033066384,-1.16622846608879 52.898793255486,-1.16637147946523 52.8988874469992,-1.16651891461983 52.8989767835034)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Clifton Lane"", ""reverseway"" => false, ""highway"" => ""tertiary"", ""width"" => missing, ""source"" => ""gps"", ""maxspeed"" => 50)",-1
false,18.23619976244022,"LINESTRING (-1.16481684903244 52.8976118474236,-1.16467348949252 52.897472786757)",108804165,381.1485531212474,1480,1377,"LINESTRING (-1.16518766481557 52.8979715387347,-1.16458940344477 52.8973912216725,-1.16445800764219 52.8972951204468,-1.16444881586478 52.8972906617469,-1.16429753373626 52.8972177099042,-1.16411560356451 52.8971564137159,-1.16338301995243 52.8969125524126,-1.16209590833484 52.8964840818843,-1.16142999949808 52.8962575107857,-1.16124841370589 52.8961957352038,-1.16103736973099 52.8961084101891,-1.16088310338752 52.8960109516855,-1.16084284538431 52.8959836735766,-1.16077879183251 52.8959405048544)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Clifton Lane"", ""reverseway"" => false, ""highway"" => ""tertiary"", ""width"" => missing, ""source"" => ""gps"", ""maxspeed"" => 50)",1
false,2.614182056668205,"LINESTRING (-1.19286105102699 52.9072253409121,-1.1928990510013 52.9072302409086)",257328823,2.614182056810899,1481,818,"LINESTRING (-1.19286105102699 52.9072253409121,-1.1928990510013 52.9072302409086)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Farriers Green"", ""source:name"" => ""OS OpenData;survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""maxspeed"" => 50)",1
false,30.99218608140948,"MULTILINESTRING ((-1.16483745977281 52.9189586904946,-1.16484662790533 52.918924297199),(-1.1647313392775 52.9193567864614,-1.1647652259085 52.9192296663849),(-1.16468580466925 52.9195276008003,-1.1647160435328 52.9194141656629))",168854761,69.8976369304635,1482,548,"LINESTRING (-1.16468132719054 52.919544397128,-1.16484662790533 52.918924297199)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Brookthorpe Way"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""maxspeed"" => 50)",1
false,48.68954817895874,"MULTILINESTRING ((-1.16473872332163 52.9195181605685,-1.16491743009563 52.919530748),(-1.16495231573197 52.9195332051805,-1.16530850238858 52.919558292695,-1.16549262278645 52.9195712605305))",38090820,51.0519045752968,1482,1271,"LINESTRING (-1.16473872332163 52.9195181605685,-1.16549262278645 52.9195712605305)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Ashwick Close"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",-1
false,15.123682315578067,"LINESTRING (-1.18006201944018 52.9140806274864,-1.18007450743058 52.9139808424882,-1.18007897882156 52.9139451138299)",29349883,60.460484619832854,1483,21,"LINESTRING (-1.18006201944018 52.9140806274864,-1.18008341943561 52.913909631036,-1.18009826117622 52.9138595403564,-1.18013642723789 52.9138189889619,-1.18045427180052 52.9136232674879)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Meden Close"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Bing"", ""maxspeed"" => 50)",-1
false,36.28423973922999,"MULTILINESTRING ((-1.18012367144945 52.9140521087694,-1.18021897081248 52.9140631239156),(-1.18039174411593 52.9140882830651,-1.18049391410657 52.9141048169436,-1.18054883583324 52.9141172892294),(-1.18059147012316 52.914126971114,-1.18062523392024 52.9141346385711,-1.18071847945172 52.9141654492512),(-1.18072225722692 52.914166727094,-1.18083644912483 52.9142109108749))",29349902,51.60143339106112,1483,581,"LINESTRING (-1.18012367144945 52.9140521087694,-1.18027952845428 52.9140701234085,-1.18049391410657 52.9141048169436,-1.18062523392024 52.9141346385711,-1.18072173383082 52.9141665245782,-1.18083644912483 52.9142109108749)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""lanes:forward"" => missing, ""name"" => ""Fleam Road"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",1
false,25.00970633944867,"MULTILINESTRING ((-1.17944507120821 52.9142716501917,-1.1793692603048 52.914350127886,-1.17932592223939 52.9143952318984),(-1.18002185410137 52.9141110719574,-1.17990653372092 52.9141067633634,-1.17988859373584 52.914111553258))",29349902,87.94102369649323,1483,1347,"LINESTRING (-1.18011069046258 52.9141143909798,-1.17990653372092 52.9141067633634,-1.17981106928974 52.9141322518899,-1.17973398843284 52.9141409069437,-1.17962102941898 52.9141668038774,-1.179559820939 52.9141723460635,-1.17950857763519 52.9142090807366,-1.17944852671407 52.914268073124,-1.1793692603048 52.914350127886,-1.17917539096105 52.9145518961976)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""lanes:forward"" => missing, ""name"" => ""Fleam Road"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",-1
false,0.0,,350207744,36.26370018516491,1484,400,"LINESTRING (-1.17639804233217 52.9155492278831,-1.17633776243015 52.9154927752446,-1.17631069853739 52.9152783837951,-1.17628827090142 52.9152368830385)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => true, ""lanes"" => 1, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Farnborough Road"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""tertiary"", ""width"" => missing, ""maxspeed"" => 50)",1
false,0.0,,912582561,45.64567356585562,1484,664,"LINESTRING (-1.17634492794091 52.915527590672,-1.1764046578688 52.9154027775994,-1.17648027457696 52.9153267109138,-1.17655901124259 52.9152700384898,-1.17665075995014 52.9152238595466,-1.17672173177785 52.9152092440635)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => true, ""lanes"" => 3, ""lanes:forward"" => missing, ""name"" => ""Farnbourgh Road Roundabout"", ""shoulder"" => ""no"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""trunk"", ""sidewalk"" => ""no"", ""width"" => missing, ""junction"" => ""circular"", ""foot"" => ""no"", ""maxspeed"" => 64)",1
false,13.202013754714535,"LINESTRING (-1.17571685387332 52.9035014882502,-1.17553726005073 52.9034537163089)",270484252,14.702089716392054,1485,929,"LINESTRING (-1.17571685387332 52.9035014882502,-1.17551685376642 52.9034482882152)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""source"" => ""survey; Bing"", ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""maxspeed"" => 50, ""width"" => missing)",1
false,0.0,,254353297,102.84265158297914,1486,75,"LINESTRING (-1.1979724274943 52.8984245226032,-1.19802123029396 52.89816675305,-1.19808401080079 52.8979609567825,-1.19808496016538 52.8978264546432,-1.19803632026979 52.8977214177634,-1.197967593837 52.8976671786061,-1.19779064358428 52.8975715509576)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => true, ""lanes"" => 2, ""operator:wikidata"" => ""Q5760006"", ""name"" => ""Remembrance Way"", ""operator:wikipedia"" => ""en:National Highways"", ""shoulder"" => ""no"", ""lanes:forward"" => missing, ""national_highways:area"" => ""7"", ""alt_name"" => ""Barton Lane"", ""source:name"" => ""OS OpenData StreetView"", ""ref"" => ""A453"", ""lit"" => ""yes"", ""note"" => ""preliminary work started August 2012"", ""reverseway"" => false, ""highway"" => ""trunk"", ""sidewalk"" => ""no"", ""operator"" => ""National Highways"", ""width"" => missing, ""foot"" => ""yes"", ""maxspeed"" => 64)",1
false,0.0,,174307553,681.7324480375572,1486,107,"LINESTRING (-1.19812425459057 52.8984450884066,-1.19787693383908 52.8989782603929,-1.19762065354836 52.899427809621,-1.19742494452759 52.8997305543589,-1.19706262848541 52.9002182114102,-1.19660491688001 52.9007247574895,-1.19632758168841 52.9010858626655,-1.19593718543865 52.9015561435252,-1.19564549220308 52.9019006173384,-1.19538401426011 52.9021851793674,-1.19510350810529 52.9024584472024,-1.19487867378354 52.9026742967139,-1.19453044351707 52.9029132384491,-1.19403197891821 52.9032104993978,-1.1936278500308 52.9034224232891,-1.19311220509225 52.903641469162)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => 4, ""motor_vehicle"" => ""yes"", ""operator:wikidata"" => ""Q5760006"", ""name"" => ""Remembrance Way"", ""operator:wikipedia"" => ""en:National Highways"", ""shoulder"" => ""no"", ""lanes:forward"" => missing, ""national_highways:area"" => ""7"", ""alt_name"" => ""Barton Lane"", ""source:name"" => ""OS OpenData StreetView"", ""ref"" => ""A453"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""trunk"", ""operator"" => ""National Highways"", ""width"" => missing, ""maxspeed"" => 64)",-1
false,0.0,,712136400,7.578539959787296,1487,19,"LINESTRING (-1.181352 52.9118409,-1.181459 52.9118196)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""foot"" => ""no"", ""highway"" => ""cycleway"", ""lanes"" => missing, ""maxspeed"" => 50, ""width"" => missing)",1
false,0.0,,712136397,11.968839452292885,1487,1511,"LINESTRING (-1.181352 52.9118409,-1.1812411 52.911925)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""cycleway:surface"" => ""asphalt"", ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""segregated"" => ""yes"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""cycleway"", ""width"" => missing, ""foot"" => ""no"", ""bicycle"" => ""yes"", ""lcn"" => ""yes"", ""maxspeed"" => 50, ""est_width"" => ""1.75"")",1
false,0.0,,260962820,79.37712499625893,1488,774,"LINESTRING (-1.16608516138538 52.9021182201011,-1.16614997080167 52.9021292235682,-1.16624576058293 52.9021470185099,-1.16633946574036 52.9021502678923,-1.16642916264458 52.9021392845982,-1.16651932637666 52.9021124213843,-1.16712603892812 52.9019160829416,-1.16713637315477 52.9019081298785,-1.16714429560549 52.9018961351589)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""source"" => ""Bing"", ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""maxspeed"" => 50, ""width"" => missing)",-1
false,0.0,,260962805,4.130336238583301,1488,951,"LINESTRING (-1.1661118818367 52.9021680216399,-1.16607378184689 52.9021971216528)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""lanes:forward"" => missing, ""service"" => ""parking_aisle"", ""reverseway"" => false, ""highway"" => ""service"", ""width"" => missing, ""source"" => ""Bing"", ""maxspeed"" => 50)",1
false,65.89858864306774,"LINESTRING (-1.16606077787255 52.9021056238083,-1.16607148488547 52.9020974143761,-1.16607653032584 52.9020803193037,-1.16607440591746 52.902063636294,-1.16606357970552 52.902050299639,-1.16542245149304 52.9017582044902,-1.16537517863351 52.901795971104)",260962805,76.7529261224094,1488,1239,"LINESTRING (-1.1660302576645 52.9021290246711,-1.16607148488547 52.9020974143761,-1.16607653032584 52.9020803193037,-1.16607440591746 52.902063636294,-1.16606357970552 52.902050299639,-1.16542245149304 52.9017582044902,-1.16530757425919 52.9018499805581)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""lanes:forward"" => missing, ""service"" => ""parking_aisle"", ""reverseway"" => false, ""highway"" => ""service"", ""width"" => missing, ""source"" => ""Bing"", ""maxspeed"" => 50)",-1
false,26.468666886592725,"MULTILINESTRING ((-1.17919637369972 52.8937947723612,-1.17925943208018 52.8937061662448),(-1.17848611866643 52.8948974199963,-1.17855807264011 52.8947629003151))",29387644,142.50279340168345,1489,352,"LINESTRING (-1.17848611866643 52.8948974199963,-1.17862391710246 52.8946398017412,-1.17880827531347 52.8943666752077,-1.17897865292429 52.8941006983963,-1.17925943208018 52.8937061662448)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Clarewood Grove"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",1
false,40.3636259734433,"MULTILINESTRING ((-1.17851692912289 52.894936454201,-1.17846549088296 52.8949244883132),(-1.17817272487654 52.8948563826885,-1.17783240902683 52.8947772144539,-1.17767132428872 52.8947286169692))",29387704,62.43990056919066,1489,1436,"LINESTRING (-1.17851692912289 52.894936454201,-1.17783240902683 52.8947772144539,-1.17765848490793 52.8947247434559)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Breckswood Drive"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",-1
false,68.84344862004569,"LINESTRING (-1.17858494012905 52.8949170401371,-1.17839132985079 52.8952685172569,-1.17835523633462 52.8953340402046,-1.17827874115815 52.8955070596926)",29387644,79.65597384525103,1489,1618,"LINESTRING (-1.17858494012905 52.8949170401371,-1.17835523633462 52.8953340402046,-1.17823724180562 52.8956009237923)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Clarewood Grove"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",-1
false,86.023409746737,"MULTILINESTRING ((-1.1712455132998 52.9080557996327,-1.17123508679908 52.9081431634171),(-1.17127866094891 52.907778052701,-1.17126015466694 52.9079331188307),(-1.17227992815233 52.9072437037412,-1.17226808531915 52.9073480016986),(-1.17230209823034 52.9070484540175,-1.1723002453078 52.9070647725941),(-1.17226274698248 52.9073950154198,-1.17224863808894 52.907519269283,-1.17224044799418 52.9075502097786,-1.17222140592965 52.9075862628291,-1.17217988221974 52.9076182473312,-1.17212273790681 52.9076383791417,-1.17207649131095 52.9076502274434,-1.17203136610072 52.9076533630326,-1.17190451038489 52.907648593461))",29420443,179.67539365831607,1490,53,"LINESTRING (-1.17230209823034 52.9070484540175,-1.17224863808894 52.907519269283,-1.17224044799418 52.9075502097786,-1.17222140592965 52.9075862628291,-1.17217988221974 52.9076182473312,-1.17212273790681 52.9076383791417,-1.17207649131095 52.9076502274434,-1.17203136610072 52.9076533630326,-1.17162576771879 52.907638112704,-1.17139992448095 52.9076327678821,-1.17136057256742 52.9076373228477,-1.1713343687327 52.9076455766552,-1.17132394471765 52.9076487676811,-1.17130243068656 52.9076589449815,-1.17129521442742 52.9076664405874,-1.17129089619804 52.9076755316185,-1.17123508679908 52.9081431634171)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Whinfell Close"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",1
false,0.0,,38090473,18.901266768177557,1490,615,"LINESTRING (-1.17224597344668 52.9070776469359,-1.17196597324591 52.907063846926)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""lanes:forward"" => missing, ""name"" => ""Colleymoor Leys Lane"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",-1
false,32.301601117919866,"MULTILINESTRING ((-1.17263367061962 52.907031461888,-1.17288333583983 52.9070423302917),(-1.17225393629211 52.9070149303113,-1.1724831286673 52.9070249082532))",38090473,42.45649115884668,1490,1326,"LINESTRING (-1.17225393629211 52.9070149303113,-1.17288333583983 52.9070423302917)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""lanes:forward"" => missing, ""name"" => ""Colleymoor Leys Lane"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",1
false,0.0,,337043482,182.28411248904808,1491,637,"LINESTRING (-1.1897989 52.9044173,-1.1893349 52.9049258,-1.1891078 52.9051514,-1.188987 52.9053213,-1.1889046 52.9055019,-1.1883501 52.9053553,-1.1882755 52.9053239)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""segregated"" => ""no"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""path"", ""width"" => missing, ""source"" => ""survey"", ""foot"" => ""designated"", ""bicycle"" => ""designated"", ""maxspeed"" => 50)",1
false,0.0,,337043482,61.75384264788449,1491,1272,"LINESTRING (-1.1897989 52.9044173,-1.1900121 52.9041816,-1.190054 52.9040932,-1.1901923 52.9039178)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""segregated"" => ""no"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""path"", ""width"" => missing, ""source"" => ""survey"", ""foot"" => ""designated"", ""bicycle"" => ""designated"", ""maxspeed"" => 50)",-1
false,0.0,,368835650,6.923050442729126,1491,1554,"LINESTRING (-1.1897989 52.9044173,-1.1898821 52.9044539)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""segregated"" => ""no"", ""reverseway"" => false, ""highway"" => ""path"", ""width"" => missing, ""foot"" => ""designated"", ""bicycle"" => ""designated"", ""maxspeed"" => 50)",-1
false,0.0,,29349358,9.190248540562257,1492,940,"LINESTRING (-1.18778420522976 52.9095573067964,-1.18786930525191 52.9094927068254)","Dict{String, Any}(""lanes:forward"" => missing, ""name"" => ""College Drive"", ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""maxspeed"" => 50, ""width"" => missing)",1
false,0.0,,29349358,92.93244399661006,1492,1378,"LINESTRING (-1.18779397235747 52.9096021896586,-1.18726112863451 52.9093640253436,-1.18698622317276 52.9092393757511,-1.18689592171517 52.9092292249563,-1.18681969965994 52.9092367530589,-1.18676917686222 52.909246673063,-1.1867138793591 52.9092789089091,-1.1866643794996 52.9093137816295)","Dict{String, Any}(""lanes:forward"" => missing, ""name"" => ""College Drive"", ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""maxspeed"" => 50, ""width"" => missing)",-1
false,0.0,,261962171,9.667094331453859,1492,1523,"LINESTRING (-1.18786813896831 52.9095943884875,-1.18778823900802 52.9096665885163)","Dict{String, Any}(""lanes:forward"" => missing, ""reverseway"" => false, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes:both_ways"" => missing, ""highway"" => ""service"", ""lanes"" => missing, ""maxspeed"" => 50, ""width"" => missing)",1
false,61.31573794769719,"MULTILINESTRING ((-1.18764796456688 52.904054839833,-1.18773720028853 52.9040568720102),(-1.18661475475007 52.9040585532212,-1.18743661803652 52.904050474531))",29387429,79.38783088073549,1493,331,"LINESTRING (-1.18661475475007 52.9040585532212,-1.18745035646586 52.9040503394377,-1.18779425772951 52.9040581713518)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""lanes:forward"" => missing, ""name"" => ""Bransdale Road"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",1
false,32.39043783294522,"MULTILINESTRING ((-1.18656019559261 52.9040126377444,-1.18655396119126 52.9038694994134,-1.18652964751807 52.9037405497932),(-1.1865016069029 52.9035918330607,-1.18649821855246 52.903573862472))",29387393,57.75187565120722,1493,660,"LINESTRING (-1.18656360119199 52.9040908279809,-1.18655396119126 52.9038694994134,-1.18649821855246 52.903573862472)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""lanes:forward"" => missing, ""name"" => ""Waterdown Road"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",1
false,83.80517880041863,"MULTILINESTRING ((-1.18666756445112 52.9040914111536,-1.18666735035388 52.9040942933644),(-1.18665850958752 52.9042133088205,-1.1866487477122 52.9043447235949),(-1.18664628141973 52.904377924801,-1.18664128725445 52.9044451560511,-1.18660608387148 52.9046354801297),(-1.18660423378009 52.904645482444,-1.18658759111409 52.9047354589658,-1.18654474750439 52.9049098989164),(-1.18652893290434 52.904974288511,-1.18650635376227 52.9050662197955))",29387393,109.1257856114331,1493,1085,"LINESTRING (-1.18666756445112 52.9040914111536,-1.18664128725445 52.9044451560511,-1.18658759111409 52.9047354589658,-1.18650635376227 52.9050662197955)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""lanes:forward"" => missing, ""name"" => ""Waterdown Road"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",-1
false,127.07801104883427,"MULTILINESTRING ((-1.18194258804194 52.9147848386078,-1.18192805213326 52.9147766876107,-1.18184431113474 52.9147380747574,-1.18172267330688 52.9146908310436,-1.18168640449428 52.9146777133054),(-1.18195636406844 52.9147925634972,-1.18204202396203 52.9148405970764,-1.18206140549565 52.9148538520725,-1.18213840011026 52.9149065084399,-1.18215944235825 52.9149260037882,-1.18224721138901 52.9150073203372),(-1.18252319672518 52.9151969473886,-1.18237942891336 52.9151064927658),(-1.18088098782599 52.9143039295552,-1.18097885369839 52.9143428643418,-1.18109920581829 52.9144163425091,-1.18123548425942 52.9144935960881,-1.181337928209 52.914551669272,-1.18143716867842 52.9145945640448,-1.18158753586914 52.9146432630239))",29349902,172.97601338208568,1494,581,"LINESTRING (-1.18267378016761 52.9152916896204,-1.18236643599461 52.9150983179632,-1.18225747100065 52.9150168256728,-1.18213840011026 52.9149065084399,-1.18204202396203 52.9148405970764,-1.18192805213326 52.9147766876107,-1.18184431113474 52.9147380747574,-1.18172267330688 52.9146908310436,-1.18162214273474 52.914654471005,-1.18143716867842 52.9145945640448,-1.181337928209 52.914551669272,-1.18109920581829 52.9144163425091,-1.18097885369839 52.9143428643418,-1.18077979639606 52.9142636715761)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""lanes:forward"" => missing, ""name"" => ""Fleam Road"", ""source:name"" => ""survey"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""Yahoo"", ""maxspeed"" => 50)",-1
false,0.0,,350207743,35.05840346549734,1494,685,"LINESTRING (-1.18267542785419 52.9152471190368,-1.18305292783557 52.91502991915)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""lanes:forward"" => missing, ""name"" => ""Fabis Drive"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""GPS;Bing"", ""maxspeed"" => 50)",1
false,0.0,,350207743,66.21989914239045,1494,1505,"LINESTRING (-1.18274622855367 52.9152932105815,-1.18222751477041 52.9155772014908,-1.18200967757011 52.9156878760779)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""lanes:forward"" => missing, ""name"" => ""Fabis Drive"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""residential"", ""width"" => missing, ""source"" => ""GPS;Bing"", ""maxspeed"" => 50)",-1
false,3.058967160968358,"LINESTRING (-1.18377560972076 52.9048913544126,-1.18374271766778 52.9049103302271)",29219476,24.970473908043544,1495,128,"LINESTRING (-1.18377560972076 52.9048913544126,-1.18350710970816 52.9050462544932)","Dict{String, Any}(""lanes:both_ways"" => missing, ""lanes:backward"" => missing, ""oneway"" => false, ""lanes"" => missing, ""surface"" => ""asphalt"", ""lanes:forward"" => missing, ""name"" => ""Langstrath Road"", ""traffic_calming"" => ""hump"", ""lit"" => ""yes"", ""reverseway"" => false, ""highway"" => ""residential"", ""sidewalk"" => ""both"", ""width"" => missing, ""maxspeed"" => 32)",1
