pointgeom,helper,osm_id,lat,vertex_id,lon
POINT (-1.1910221 52.9084935),false,322852024,52.9084935,1280,-1.1910221
POINT (-1.1875837 52.9056427),false,9674801082,52.9056427,1281,-1.1875837
POINT (-1.1797526 52.9158307),false,322848942,52.9158307,1282,-1.1797526
POINT (-1.1905671 52.8981001),false,1191256182,52.8981001,1283,-1.1905671
POINT (-1.1817049 52.9044585),false,6877570644,52.9044585,1284,-1.1817049
POINT (-1.1653348 52.9210349),false,457119176,52.9210349,1285,-1.1653348
POINT (-1.1962123 52.8985907),false,2237811051,52.8985907,1286,-1.1962123
POINT (-1.171676 52.899348),false,2235375552,52.899348,1287,-1.171676
POINT (-1.1687588 52.9001239),false,8328260711,52.9001239,1288,-1.1687588
POINT (-1.1916892 52.9071994),false,1190214870,52.9071994,1289,-1.1916892
POINT (-1.1727127 52.9027366),false,323236952,52.9027366,1290,-1.1727127
POINT (-1.194957 52.9018137),false,324244539,52.9018137,1291,-1.194957
POINT (-1.1685659 52.901622),false,323236703,52.901622,1292,-1.1685659
POINT (-1.187928 52.9008871),false,323233591,52.9008871,1293,-1.187928
POINT (-1.1830369 52.9125623),false,3468457288,52.9125623,1294,-1.1830369
POINT (-1.1820818 52.9003343),false,2316902849,52.9003343,1295,-1.1820818
POINT (-1.1963558 52.9003339),false,1191221945,52.9003339,1296,-1.1963558
POINT (-1.1774948 52.9043327),false,2289236899,52.9043327,1297,-1.1774948
POINT (-1.1681957 52.9048561),false,2667385028,52.9048561,1298,-1.1681957
POINT (-1.169548 52.9110962),false,1647592601,52.9110962,1299,-1.169548
POINT (-1.191238 52.9024778),false,1191221829,52.9024778,1300,-1.191238
POINT (-1.1698932 52.9126707),false,2788408971,52.9126707,1301,-1.1698932
POINT (-1.1754113 52.9027962),false,2754988582,52.9027962,1302,-1.1754113
POINT (-1.191363 52.9050184),false,3464376213,52.9050184,1303,-1.191363
POINT (-1.1816563 52.9034424),false,6593067324,52.9034424,1304,-1.1816563
POINT (-1.1888228 52.9073739),false,322854969,52.9073739,1305,-1.1888228
POINT (-1.1917072 52.90795),false,2628764796,52.90795,1306,-1.1917072
POINT (-1.1781158 52.901945),false,6592934138,52.901945,1307,-1.1781158
POINT (-1.1668985 52.910925),false,6592930177,52.910925,1308,-1.1668985
POINT (-1.1751833 52.9024533),false,725320095,52.9024533,1309,-1.1751833
POINT (-1.1824543 52.8976514),false,2316902858,52.8976514,1310,-1.1824543
POINT (-1.1945377 52.8914276),false,8475953269,52.8914276,1311,-1.1945377
POINT (-1.1722861 52.9026114),false,323236950,52.9026114,1312,-1.1722861
POINT (-1.1765046 52.9033261),false,2754988759,52.9033261,1313,-1.1765046
POINT (-1.1793974 52.9152975),false,1189737219,52.9152975,1314,-1.1793974
POINT (-1.1806412 52.8974599),false,3719076894,52.8974599,1315,-1.1806412
POINT (-1.186295 52.913157),false,322837719,52.913157,1316,-1.186295
POINT (-1.1785816 52.9170421),false,322850104,52.9170421,1317,-1.1785816
POINT (-1.179056 52.9029333),false,2309940829,52.9029333,1318,-1.179056
POINT (-1.1758613 52.9025381),false,2309936895,52.9025381,1319,-1.1758613
POINT (-1.1711349 52.9103918),false,6592930165,52.9103918,1320,-1.1711349
POINT (-1.1930939 52.9040767),false,322861953,52.9040767,1321,-1.1930939
POINT (-1.1764705 52.9167208),false,322849992,52.9167208,1322,-1.1764705
POINT (-1.1651949 52.9209632),false,457119395,52.9209632,1323,-1.1651949
POINT (-1.1873973 52.90702),false,3539246363,52.90702,1324,-1.1873973
POINT (-1.1653896 52.9170851),false,321401085,52.9170851,1325,-1.1653896
POINT (-1.1728796 52.9070737),false,323237770,52.9070737,1326,-1.1728796
POINT (-1.171938 52.8994305),false,2235375556,52.8994305,1327,-1.171938
POINT (-1.1694165 52.903912),false,324245592,52.903912,1328,-1.1694165
POINT (-1.1660462 52.9177035),false,1638056255,52.9177035,1329,-1.1660462
POINT (-1.1660148 52.9178286),false,1638056258,52.9178286,1330,-1.1660148
POINT (-1.1786891 52.8992847),false,2291902942,52.8992847,1331,-1.1786891
POINT (-1.1668657 52.9062594),false,8328201104,52.9062594,1332,-1.1668657
POINT (-1.1872269 52.8969249),false,6501793786,52.8969249,1333,-1.1872269
POINT (-1.1751758 52.900238),false,2291902934,52.900238,1334,-1.1751758
POINT (-1.1939221 52.8960537),false,3714046395,52.8960537,1335,-1.1939221
POINT (-1.1961668 52.9084062),false,322855810,52.9084062,1336,-1.1961668
POINT (-1.1806646 52.9100374),false,323204708,52.9100374,1337,-1.1806646
POINT (-1.1945451 52.9023393),false,324244435,52.9023393,1338,-1.1945451
POINT (-1.1802227 52.9074794),false,447797964,52.9074794,1339,-1.1802227
POINT (-1.1760546 52.9112046),false,323202511,52.9112046,1340,-1.1760546
POINT (-1.1715394 52.9148835),false,2664242998,52.9148835,1341,-1.1715394
POINT (-1.1697531 52.9048274),false,2667385020,52.9048274,1342,-1.1697531
POINT (-1.1716301 52.905139),false,2650999890,52.905139,1343,-1.1716301
POINT (-1.177302 52.9089136),false,323204689,52.9089136,1344,-1.177302
POINT (-1.1834926 52.9004548),false,323233865,52.9004548,1345,-1.1834926
POINT (-1.1875952 52.9136201),false,2675918627,52.9136201,1346,-1.1875952
POINT (-1.1791304 52.9145361),false,322848909,52.9145361,1347,-1.1791304
POINT (-1.1947262 52.8954533),false,3714046367,52.8954533,1348,-1.1947262
POINT (-1.1954214 52.901517),false,6341232111,52.901517,1349,-1.1954214
POINT (-1.1699072 52.9126741),false,6708306516,52.9126741,1350,-1.1699072
POINT (-1.1933373 52.9050967),false,322861912,52.9050967,1351,-1.1933373
POINT (-1.1736515 52.9017201),false,2307627325,52.9017201,1352,-1.1736515
POINT (-1.1969515 52.9031448),false,322861422,52.9031448,1353,-1.1969515
POINT (-1.1950077 52.8966113),false,3714010506,52.8966113,1354,-1.1950077
POINT (-1.1943214 52.8998287),false,324245008,52.8998287,1355,-1.1943214
POINT (-1.1695693 52.9004124),false,2768571651,52.9004124,1356,-1.1695693
POINT (-1.1787943 52.9111877),false,323205346,52.9111877,1357,-1.1787943
POINT (-1.1957196 52.9058953),false,322860936,52.9058953,1358,-1.1957196
POINT (-1.1804616 52.8970609),false,6501793805,52.8970609,1359,-1.1804616
POINT (-1.190122 52.8972096),false,323232215,52.8972096,1360,-1.190122
POINT (-1.1856996 52.8950213),false,323230255,52.8950213,1361,-1.1856996
POINT (-1.1795332 52.8968456),false,6501793771,52.8968456,1362,-1.1795332
POINT (-1.1953067 52.9038213),false,322861747,52.9038213,1363,-1.1953067
POINT (-1.1685405 52.8997698),false,2310016027,52.8997698,1364,-1.1685405
POINT (-1.1787723 52.9038263),false,6877564540,52.9038263,1365,-1.1787723
POINT (-1.1816129 52.8945826),false,323229676,52.8945826,1366,-1.1816129
POINT (-1.1816311 52.9066595),false,323224013,52.9066595,1367,-1.1816311
POINT (-1.1915039 52.9049162),false,3464376210,52.9049162,1368,-1.1915039
POINT (-1.1930701 52.9079688),false,2630621833,52.9079688,1369,-1.1930701
POINT (-1.1764751 52.9159753),false,3559573558,52.9159753,1370,-1.1764751
POINT (-1.1991055 52.8971707),false,2474130079,52.8971707,1371,-1.1991055
POINT (-1.1932034 52.9054876),false,322860863,52.9054876,1372,-1.1932034
POINT (-1.1924247 52.9105534),false,322852682,52.9105534,1373,-1.1924247
POINT (-1.1730672 52.8998101),false,2235375569,52.8998101,1374,-1.1730672
POINT (-1.1858398 52.9083117),false,3441389256,52.9083117,1375,-1.1858398
POINT (-1.1856294 52.9102089),false,322844070,52.9102089,1376,-1.1856294
POINT (-1.1608175 52.8959195),false,60024822,52.8959195,1377,-1.1608175
POINT (-1.1866249 52.9092933),false,2675917420,52.9092933,1378,-1.1866249
POINT (-1.1657218 52.911951),false,1638055979,52.911951,1379,-1.1657218
POINT (-1.1905581 52.9027216),false,324244279,52.9027216,1380,-1.1905581
POINT (-1.1856841 52.8935583),false,323229369,52.8935583,1381,-1.1856841
POINT (-1.1941407 52.8978087),false,2237811008,52.8978087,1382,-1.1941407
POINT (-1.1788268 52.9045861),false,323225156,52.9045861,1383,-1.1788268
POINT (-1.1809618 52.8997613),false,323233926,52.8997613,1384,-1.1809618
POINT (-1.1827536 52.8983295),false,1080721979,52.8983295,1385,-1.1827536
POINT (-1.1788284 52.9032578),false,2309940822,52.9032578,1386,-1.1788284
POINT (-1.1757342 52.903704),false,2754988803,52.903704,1387,-1.1757342
POINT (-1.1767654 52.9131585),false,323202688,52.9131585,1388,-1.1767654
POINT (-1.1814146 52.8967527),false,6125279678,52.8967527,1389,-1.1814146
POINT (-1.1692524 52.9000697),false,60024844,52.9000697,1390,-1.1692524
POINT (-1.1821428 52.8967975),false,3593534927,52.8967975,1391,-1.1821428
POINT (-1.1825164 52.911275),false,2675917699,52.911275,1392,-1.1825164
POINT (-1.1777142 52.8992094),false,2291902949,52.8992094,1393,-1.1777142
POINT (-1.1971352 52.9028477),false,322860502,52.9028477,1394,-1.1971352
POINT (-1.1877328 52.9013986),false,323233590,52.9013986,1395,-1.1877328
POINT (-1.1851019 52.9118848),false,5643684658,52.9118848,1396,-1.1851019
POINT (-1.1939394 52.8972784),false,3714010544,52.8972784,1397,-1.1939394
POINT (-1.1757428 52.9054141),false,2667385197,52.9054141,1398,-1.1757428
POINT (-1.192274 52.904886),false,322861988,52.904886,1399,-1.192274
POINT (-1.1750618 52.9093082),false,323205008,52.9093082,1400,-1.1750618
POINT (-1.1953593 52.8994818),false,1191221966,52.8994818,1401,-1.1953593
POINT (-1.1945807 52.9032228),false,1191086353,52.9032228,1402,-1.1945807
POINT (-1.1679834 52.9096329),false,849795890,52.9096329,1403,-1.1679834
POINT (-1.1816919 52.9117914),false,60027455,52.9117914,1404,-1.1816919
POINT (-1.1804314 52.896975),false,6501793688,52.896975,1405,-1.1804314
POINT (-1.1704558 52.9114715),false,5312232316,52.9114715,1406,-1.1704558
POINT (-1.17006 52.9069492),false,323237533,52.9069492,1407,-1.17006
POINT (-1.1844716 52.9070725),false,10006989069,52.9070725,1408,-1.1844716
POINT (-1.1825743 52.8967448),false,6501793832,52.8967448,1409,-1.1825743
POINT (-1.1815867 52.8999236),false,323228597,52.8999236,1410,-1.1815867
POINT (-1.1978956 52.9025289),false,1191086712,52.9025289,1411,-1.1978956
POINT (-1.185511 52.903289),false,323233052,52.903289,1412,-1.185511
POINT (-1.1825593 52.8959146),false,323230117,52.8959146,1413,-1.1825593
POINT (-1.1808347 52.8975088),false,1080722364,52.8975088,1414,-1.1808347
POINT (-1.1849541 52.90919),false,3201874787,52.90919,1415,-1.1849541
POINT (-1.1669434 52.9197748),false,849796084,52.9197748,1416,-1.1669434
POINT (-1.1682021 52.905066),false,448019301,52.905066,1417,-1.1682021
POINT (-1.189025 52.8973795),false,8831257242,52.8973795,1418,-1.189025
POINT (-1.1915942 52.904577),false,3464376196,52.904577,1419,-1.1915942
POINT (-1.1803163 52.9130049),false,2675918362,52.9130049,1420,-1.1803163
POINT (-1.1831923 52.9130592),false,2675918438,52.9130592,1421,-1.1831923
POINT (-1.1682519 52.9022231),false,2666221632,52.9022231,1422,-1.1682519
POINT (-1.1764756 52.905124),false,323225459,52.905124,1423,-1.1764756
POINT (-1.1790258 52.9032981),false,2289236908,52.9032981,1424,-1.1790258
POINT (-1.1977872 52.902491),false,322861279,52.902491,1425,-1.1977872
POINT (-1.1731376 52.9052951),false,350291487,52.9052951,1426,-1.1731376
POINT (-1.1877006 52.9053289),false,3539247005,52.9053289,1427,-1.1877006
POINT (-1.1808785 52.8970927),false,6501822989,52.8970927,1428,-1.1808785
POINT (-1.1697493 52.904975),false,350291485,52.904975,1429,-1.1697493
POINT (-1.1791681 52.9104927),false,323205332,52.9104927,1430,-1.1791681
POINT (-1.1922108 52.9024196),false,324244494,52.9024196,1431,-1.1922108
POINT (-1.1973449 52.9023342),false,322861278,52.9023342,1432,-1.1973449
POINT (-1.1954606 52.8926583),false,8476151666,52.8926583,1433,-1.1954606
POINT (-1.1781767 52.891935),false,350275962,52.891935,1434,-1.1781767
POINT (-1.1784856 52.9017874),false,2309878382,52.9017874,1435,-1.1784856
POINT (-1.1776817 52.8946966),false,323231432,52.8946966,1436,-1.1776817
POINT (-1.1823633 52.9001243),false,447804847,52.9001243,1437,-1.1823633
POINT (-1.1699766 52.9109081),false,6592930150,52.9109081,1438,-1.1699766
POINT (-1.1791253 52.9023514),false,6592934144,52.9023514,1439,-1.1791253
POINT (-1.1821406 52.8968572),false,6501822981,52.8968572,1440,-1.1821406
POINT (-1.1924753 52.9031402),false,324244351,52.9031402,1441,-1.1924753
POINT (-1.1887463 52.8970135),false,6501793769,52.8970135,1442,-1.1887463
POINT (-1.189307 52.909431),false,322853495,52.909431,1443,-1.189307
POINT (-1.1808172 52.9101105),false,323204558,52.9101105,1444,-1.1808172
POINT (-1.1959307 52.908424),false,2629208608,52.908424,1445,-1.1959307
POINT (-1.1825765 52.8968005),false,323230091,52.8968005,1446,-1.1825765
POINT (-1.1843538 52.9052756),false,6593067306,52.9052756,1447,-1.1843538
POINT (-1.1830671 52.9109779),false,2676167943,52.9109779,1448,-1.1830671
POINT (-1.1702729 52.9082041),false,323237562,52.9082041,1449,-1.1702729
POINT (-1.1805554 52.8969632),false,6501793854,52.8969632,1450,-1.1805554
POINT (-1.1946442 52.9075997),false,2629208329,52.9075997,1451,-1.1946442
POINT (-1.1695789 52.9109889),false,3569890783,52.9109889,1452,-1.1695789
POINT (-1.182009 52.9036959),false,457119840,52.9036959,1453,-1.182009
POINT (-1.1805112 52.8970048),false,6501793765,52.8970048,1454,-1.1805112
POINT (-1.170616 52.9055786),false,2651000131,52.9055786,1455,-1.170616
POINT (-1.1825941 52.906834),false,323223656,52.906834,1456,-1.1825941
POINT (-1.1689764 52.8998155),false,8328260737,52.8998155,1457,-1.1689764
POINT (-1.1911044 52.9044092),false,3441407721,52.9044092,1458,-1.1911044
POINT (-1.165591 52.9119497),false,1638055978,52.9119497,1459,-1.165591
POINT (-1.1795313 52.9062204),false,323224696,52.9062204,1460,-1.1795313
POINT (-1.1953778 52.9012212),false,324244673,52.9012212,1461,-1.1953778
POINT (-1.1956297 52.8919342),false,8077123645,52.8919342,1462,-1.1956297
POINT (-1.1881541 52.9120004),false,1585629293,52.9120004,1463,-1.1881541
POINT (-1.1794781 52.91535),false,1189738839,52.91535,1464,-1.1794781
POINT (-1.1793003 52.9153529),false,322848904,52.9153529,1465,-1.1793003
POINT (-1.189677 52.8953698),false,323232199,52.8953698,1466,-1.189677
POINT (-1.1814702 52.9033176),false,6593067290,52.9033176,1467,-1.1814702
POINT (-1.1884984 52.897096),false,6501793785,52.897096,1468,-1.1884984
POINT (-1.1968396 52.9034017),false,322860504,52.9034017,1469,-1.1968396
POINT (-1.1698608 52.9111298),false,3569891107,52.9111298,1470,-1.1698608
POINT (-1.1917532 52.899691),false,1191222487,52.899691,1471,-1.1917532
POINT (-1.1891349 52.9069826),false,322855012,52.9069826,1472,-1.1891349
POINT (-1.1794972 52.8975086),false,8407053699,52.8975086,1473,-1.1794972
POINT (-1.1818818 52.9053569),false,323226164,52.9053569,1474,-1.1818818
POINT (-1.1759427 52.9171751),false,2677949809,52.9171751,1475,-1.1759427
POINT (-1.1976525 52.9020879),false,4644044729,52.9020879,1476,-1.1976525
POINT (-1.1770551 52.9157434),false,3559573545,52.9157434,1477,-1.1770551
POINT (-1.1873474 52.8956868),false,323231923,52.8956868,1478,-1.1873474
POINT (-1.1681984 52.9049435),false,2667385057,52.9049435,1479,-1.1681984
POINT (-1.1652318 52.8979549),false,8814789118,52.8979549,1480,-1.1652318
POINT (-1.1928502 52.9072561),false,2628905661,52.9072561,1481,-1.1928502
POINT (-1.1647327 52.9195494),false,448021796,52.9195494,1482,-1.1647327
POINT (-1.1801139 52.914083),false,322848894,52.914083,1483,-1.1801139
POINT (-1.1764199 52.9155407),false,3559573530,52.9155407,1484,-1.1764199
POINT (-1.1757378 52.9034727),false,2754988776,52.9034727,1485,-1.1757378
POINT (-1.1980241 52.8984281),false,2601430865,52.8984281,1486,-1.1980241
POINT (-1.181352 52.9118409),false,6695780933,52.9118409,1487,-1.181352
POINT (-1.1660711 52.9021485),false,2665595372,52.9021485,1488,-1.1660711
POINT (-1.1785356 52.8949071),false,323231435,52.8949071,1489,-1.1785356
POINT (-1.1722502 52.9070463),false,324245906,52.9070463,1490,-1.1722502
POINT (-1.1897989 52.9044173),false,3726792241,52.9044173,1491,-1.1897989
POINT (-1.1878249 52.9095769),false,322844776,52.9095769,1492,-1.1878249
POINT (-1.1866156 52.90409),false,323228600,52.90409,1493,-1.1866156
POINT (-1.1827113 52.9152699),false,322849357,52.9152699,1494,-1.1827113
POINT (-1.1837397 52.9048686),false,60024888,52.9048686,1495,-1.1837397
POINT (-1.1765722 52.9042198),false,323237188,52.9042198,1496,-1.1765722
POINT (-1.1761366 52.8975036),false,323235678,52.8975036,1497,-1.1761366
POINT (-1.190538 52.897322),false,6592850993,52.897322,1498,-1.190538
POINT (-1.1761204 52.9048529),false,323225205,52.9048529,1499,-1.1761204
POINT (-1.1652467 52.9109596),false,3386444044,52.9109596,1500,-1.1652467
POINT (-1.183398 52.8955302),false,323230178,52.8955302,1501,-1.183398
POINT (-1.1924484 52.8959723),false,3714046384,52.8959723,1502,-1.1924484
POINT (-1.1782932 52.9017426),false,6592934157,52.9017426,1503,-1.1782932
POINT (-1.1745956 52.9172107),false,3310059302,52.9172107,1504,-1.1745956
POINT (-1.1819762 52.9156638),false,322848971,52.9156638,1505,-1.1819762
POINT (-1.1906257 52.9084201),false,322853771,52.9084201,1506,-1.1906257
POINT (-1.1775128 52.9073173),false,323226399,52.9073173,1507,-1.1775128
POINT (-1.1879921 52.8962189),false,323231962,52.8962189,1508,-1.1879921
POINT (-1.1700713 52.9003593),false,323236757,52.9003593,1509,-1.1700713
POINT (-1.1872835 52.8961985),false,323231961,52.8961985,1510,-1.1872835
POINT (-1.1812411 52.911925),false,2941956387,52.911925,1511,-1.1812411
POINT (-1.1784966 52.9143213),false,3400688655,52.9143213,1512,-1.1784966
POINT (-1.1917195 52.9047),false,3464376204,52.9047,1513,-1.1917195
POINT (-1.1871562 52.9127344),false,446038083,52.9127344,1514,-1.1871562
POINT (-1.1953694 52.8925839),false,8476151668,52.8925839,1515,-1.1953694
POINT (-1.1866185 52.9129971),false,2675918374,52.9129971,1516,-1.1866185
POINT (-1.1949595 52.8955252),false,3714046368,52.8955252,1517,-1.1949595
POINT (-1.1759197 52.903752),false,2754988805,52.903752,1518,-1.1759197
POINT (-1.1851494 52.9117222),false,5643684657,52.9117222,1519,-1.1851494
POINT (-1.1862524 52.9077175),false,6696660315,52.9077175,1520,-1.1862524
POINT (-1.187996 52.9104944),false,322836292,52.9104944,1521,-1.187996
POINT (-1.1934482 52.8959323),false,3714046381,52.8959323,1522,-1.1934482
POINT (-1.187745 52.9096491),false,2675917443,52.9096491,1523,-1.187745
POINT (-1.1954331 52.9038675),false,322861739,52.9038675,1524,-1.1954331
POINT (-1.1902054 52.9051769),false,322860686,52.9051769,1525,-1.1902054
POINT (-1.1866179 52.9080655),false,2376777040,52.9080655,1526,-1.1866179
POINT (-1.1874688 52.9079312),false,2376777043,52.9079312,1527,-1.1874688
POINT (-1.1799941 52.9071266),false,447797965,52.9071266,1528,-1.1799941
POINT (-1.1881461 52.8982711),false,2679172839,52.8982711,1529,-1.1881461
POINT (-1.1783591 52.8996602),false,323234187,52.8996602,1530,-1.1783591
POINT (-1.1682942 52.9102304),false,3310059277,52.9102304,1531,-1.1682942
POINT (-1.1754702 52.9121536),false,323202515,52.9121536,1532,-1.1754702
POINT (-1.1865743 52.9077684),false,6696660298,52.9077684,1533,-1.1865743
POINT (-1.1922465 52.8996382),false,324244261,52.8996382,1534,-1.1922465
POINT (-1.1628658 52.904865),false,1247436235,52.904865,1535,-1.1628658
POINT (-1.1908681 52.8976425),false,1851694647,52.8976425,1536,-1.1908681
POINT (-1.1909267 52.9044477),false,16136199,52.9044477,1537,-1.1909267
POINT (-1.1780905 52.8961473),false,323229356,52.8961473,1538,-1.1780905
POINT (-1.1787706 52.896146),false,323230416,52.896146,1539,-1.1787706
POINT (-1.184979 52.9091469),false,3201874786,52.9091469,1540,-1.184979
POINT (-1.1790693 52.9133438),false,447797950,52.9133438,1541,-1.1790693
POINT (-1.1697433 52.9111971),false,3569891112,52.9111971,1542,-1.1697433
POINT (-1.17339 52.8968193),false,8328260793,52.8968193,1543,-1.17339
POINT (-1.1954713 52.899505),false,324245369,52.899505,1544,-1.1954713
POINT (-1.1918663 52.8956421),false,3714046371,52.8956421,1545,-1.1918663
POINT (-1.1733234 52.9148452),false,2663509917,52.9148452,1546,-1.1733234
POINT (-1.1778777 52.9022874),false,6592930126,52.9022874,1547,-1.1778777
POINT (-1.1930541 52.9072799),false,2628905674,52.9072799,1548,-1.1930541
POINT (-1.1707768 52.9120443),false,849796028,52.9120443,1549,-1.1707768
POINT (-1.1923896 52.9040679),false,322861995,52.9040679,1550,-1.1923896
POINT (-1.1974108 52.9022579),false,1191086162,52.9022579,1551,-1.1974108
POINT (-1.1935669 52.8934966),false,8077123633,52.8934966,1552,-1.1935669
POINT (-1.183205 52.9055576),false,323225837,52.9055576,1553,-1.183205
POINT (-1.1898821 52.9044539),false,3164556453,52.9044539,1554,-1.1898821
POINT (-1.1780381 52.9023616),false,2701870330,52.9023616,1555,-1.1780381
POINT (-1.1930223 52.8961295),false,3714046403,52.8961295,1556,-1.1930223
POINT (-1.183709 52.9093537),false,447797953,52.9093537,1557,-1.183709
POINT (-1.184752 52.8980774),false,323238123,52.8980774,1558,-1.184752
POINT (-1.1888212 52.8957367),false,323231926,52.8957367,1559,-1.1888212
POINT (-1.1761024 52.9002936),false,323234694,52.9002936,1560,-1.1761024
POINT (-1.1988631 52.908741),false,413647505,52.908741,1561,-1.1988631
POINT (-1.1695435 52.9087904),false,323237549,52.9087904,1562,-1.1695435
POINT (-1.1683157 52.9022779),false,2666221639,52.9022779,1563,-1.1683157
POINT (-1.1946059 52.8961367),false,3714046407,52.8961367,1564,-1.1946059
POINT (-1.1743261 52.9126773),false,10001395541,52.9126773,1565,-1.1743261
POINT (-1.1678659 52.9094224),false,1647592588,52.9094224,1566,-1.1678659
POINT (-1.1732323 52.9012727),false,323234177,52.9012727,1567,-1.1732323
POINT (-1.1781764 52.8992484),false,2291902937,52.8992484,1568,-1.1781764
POINT (-1.1979301 52.908965),false,6727637178,52.908965,1569,-1.1979301
POINT (-1.1928871 52.8952562),false,3714261777,52.8952562,1570,-1.1928871
POINT (-1.1939459 52.896402),false,3714010485,52.896402,1571,-1.1939459
POINT (-1.186943 52.9078593),false,6695749553,52.9078593,1572,-1.186943
POINT (-1.1659384 52.9182586),false,1638056273,52.9182586,1573,-1.1659384
POINT (-1.1937097 52.8971991),false,3714010541,52.8971991,1574,-1.1937097
POINT (-1.1781147 52.9172537),false,1189738250,52.9172537,1575,-1.1781147
POINT (-1.1701286 52.9065916),false,2667386361,52.9065916,1576,-1.1701286
POINT (-1.2055458 52.9019392),false,323100454,52.9019392,1577,-1.2055458
POINT (-1.1701761 52.9107173),false,2662010457,52.9107173,1578,-1.1701761
POINT (-1.1896384 52.9098772),false,2629302731,52.9098772,1579,-1.1896384
POINT (-1.1736816 52.9016591),false,2307627347,52.9016591,1580,-1.1736816
POINT (-1.178458 52.9022045),false,60024864,52.9022045,1581,-1.178458
POINT (-1.1972984 52.9034211),false,1191085989,52.9034211,1582,-1.1972984
POINT (-1.1946532 52.8964121),false,6154218261,52.8964121,1583,-1.1946532
POINT (-1.1878228 52.907998),false,322851301,52.907998,1584,-1.1878228
POINT (-1.1935415 52.9100201),false,322852679,52.9100201,1585,-1.1935415
POINT (-1.1710753 52.9064393),false,323237409,52.9064393,1586,-1.1710753
POINT (-1.1806348 52.8979148),false,1080722551,52.8979148,1587,-1.1806348
POINT (-1.1919526 52.9052192),false,322861957,52.9052192,1588,-1.1919526
POINT (-1.1922962 52.9005664),false,1191222109,52.9005664,1589,-1.1922962
POINT (-1.1682446 52.914654),false,849796250,52.914654,1590,-1.1682446
POINT (-1.1692923 52.9111549),false,849795941,52.9111549,1591,-1.1692923
POINT (-1.1695411 52.9103586),false,2662073878,52.9103586,1592,-1.1695411
POINT (-1.2007784 52.9006557),false,323099961,52.9006557,1593,-1.2007784
POINT (-1.1921542 52.8990995),false,1191222046,52.8990995,1594,-1.1921542
POINT (-1.1856104 52.9054792),false,8753537659,52.9054792,1595,-1.1856104
POINT (-1.1709741 52.9056092),false,2651000174,52.9056092,1596,-1.1709741
POINT (-1.179143 52.9157016),false,1189737205,52.9157016,1597,-1.179143
POINT (-1.1670416 52.9132134),false,2613673246,52.9132134,1598,-1.1670416
POINT (-1.1886157 52.9073495),false,2631101958,52.9073495,1599,-1.1886157
POINT (-1.1687178 52.9107077),false,3569890764,52.9107077,1600,-1.1687178
POINT (-1.1930871 52.9054734),false,322861913,52.9054734,1601,-1.1930871
POINT (-1.1758946 52.8985193),false,2291902961,52.8985193,1602,-1.1758946
POINT (-1.1766903 52.9172174),false,322849995,52.9172174,1603,-1.1766903
POINT (-1.1815602 52.9033778),false,1269209651,52.9033778,1604,-1.1815602
POINT (-1.1925123 52.8972709),false,1191256178,52.8972709,1605,-1.1925123
POINT (-1.1781971 52.9045513),false,323224086,52.9045513,1606,-1.1781971
POINT (-1.1742992 52.9067812),false,2651000696,52.9067812,1607,-1.1742992
POINT (-1.1984377 52.9022774),false,323099688,52.9022774,1608,-1.1984377
POINT (-1.1782093 52.9019708),false,6592934139,52.9019708,1609,-1.1782093
POINT (-1.1833757 52.9129437),false,2675918319,52.9129437,1610,-1.1833757
POINT (-1.1681927 52.9048219),false,448019316,52.9048219,1611,-1.1681927
POINT (-1.1932106 52.898666),false,3594979646,52.898666,1612,-1.1932106
POINT (-1.1805443 52.9149832),false,1189737017,52.9149832,1613,-1.1805443
POINT (-1.1950166 52.9050302),false,322861884,52.9050302,1614,-1.1950166
POINT (-1.167481 52.9019952),false,2665595361,52.9019952,1615,-1.167481
POINT (-1.1789402 52.9088651),false,323226404,52.9088651,1616,-1.1789402
POINT (-1.1660897 52.9009462),false,2665595223,52.9009462,1617,-1.1660897
POINT (-1.178187 52.8955928),false,323230521,52.8955928,1618,-1.178187
POINT (-1.1895408 52.9099558),false,322853226,52.9099558,1619,-1.1895408
POINT (-1.1934182 52.8971035),false,3714010539,52.8971035,1620,-1.1934182
POINT (-1.1700363 52.9108934),false,3310059279,52.9108934,1621,-1.1700363
POINT (-1.1916461 52.9073547),false,1190215000,52.9073547,1622,-1.1916461
POINT (-1.192898 52.8996199),false,324244925,52.8996199,1623,-1.192898
POINT (-1.1698934 52.9108433),false,6592930154,52.9108433,1624,-1.1698934
POINT (-1.1786151 52.9028219),false,2289236888,52.9028219,1625,-1.1786151
POINT (-1.1814138 52.8967872),false,3593534928,52.8967872,1626,-1.1814138
POINT (-1.1922454 52.9095971),false,1189822234,52.9095971,1627,-1.1922454
POINT (-1.1887438 52.9059498),false,9674801063,52.9059498,1628,-1.1887438
POINT (-1.1686086 52.8997453),false,2310016043,52.8997453,1629,-1.1686086
POINT (-1.1624161 52.9149933),false,321401056,52.9149933,1630,-1.1624161
POINT (-1.18604 52.9096287),false,1950457111,52.9096287,1631,-1.18604
POINT (-1.17921314718177 52.9178921232569),true,,52.91789212325689,1632,-1.1792131471817668
POINT (-1.17921407187016 52.9178938255984),true,,52.917893825598426,1633,-1.179214071870163
POINT (-1.19629422174233 52.9084722642324),true,,52.90847226423243,1634,-1.196294221742335
POINT (-1.19628887578122 52.9084906971064),true,,52.90849069710635,1635,-1.1962888757812231
