geometry,id
"POLYGON ((-1.17658106743063 52.9084621168,-1.17658106751816 52.9084621274654,-1.17651973594041 52.9085129417543,-1.17651972889313 52.9085129449285,-1.17639844496296 52.9085388982336,-1.17639843125071 52.9085388970253,-1.17606192884626 52.9083906680376,-1.17606192914648 52.9083906667924,-1.17606192570335 52.9083906661625,-1.1760619255463 52.9083906555166,-1.17612311716663 52.9083393909081,-1.17612312426005 52.9083393876955,-1.17624440779751 52.9083134346705,-1.17624442152466 52.9083134358854,-1.17658106427915 52.9084621149125,-1.17658106397587 52.908462116165,-1.17658106743063 52.9084621168))",4335343
"POLYGON ((-1.17500718142116 52.9080661355263,-1.17500718415996 52.9080661332894,-1.17500718265738 52.9080661323122,-1.17504596488659 52.9080126449514,-1.17504597354029 52.9080126400881,-1.17515963998944 52.907988317996,-1.17515965106246 52.9079883182765,-1.17557176577559 52.9081007578373,-1.17557177451207 52.9081007664041,-1.17557177168373 52.9081007687188,-1.17557177321071 52.9081007697225,-1.17553134183634 52.9081549645321,-1.17553133324663 52.9081549693085,-1.1754176665694 52.9081792917555,-1.17541765544397 52.9081792914607,-1.17500719010393 52.9080661440961,-1.17500718142116 52.9080661355263))",4335344
"POLYGON ((-1.1763109377689 52.9087580650721,-1.17631093034342 52.9087580766191,-1.17621674737568 52.9087848417926,-1.17621674601207 52.9087848421312,-1.17606321019365 52.9088176962794,-1.17606319176988 52.9088176916146,-1.17597756288707 52.9087069781493,-1.17597756308975 52.9087069778567,-1.17597756257511 52.9087069777167,-1.17597757016154 52.9087069661734,-1.17607099331668 52.9086810949611,-1.17607099454715 52.9086810946598,-1.17622452987669 52.9086482405008,-1.17622454825898 52.9086482451124,-1.17631093744324 52.9087580646275,-1.17631093723677 52.9087580649283,-1.1763109377689 52.9087580650721))",4335345
"POLYGON ((-1.17605892397017 52.908854002341,-1.17620367009735 52.9088230290813,-1.17620367868427 52.908823028838,-1.17629901239383 52.9088375333926,-1.17629902361365 52.9088375416862,-1.17629902165539 52.9088375434472,-1.17629902318534 52.9088375442882,-1.17624837886453 52.908959898001,-1.17624836940498 52.9089599042906,-1.17610362285343 52.9089908776041,-1.17610361421619 52.9089908778396,-1.17600546696363 52.9089757247209,-1.17600545579292 52.9089757164193,-1.17600545784102 52.908975714581,-1.17600545627571 52.9089757137081,-1.17605891456389 52.9088540085057,-1.17605892397017 52.908854002341))",4335346
"POLYGON ((-1.17556514374423 52.9089251169837,-1.17556513355905 52.9089251169249,-1.17546712107739 52.9089028629409,-1.17546711144033 52.9089028544429,-1.17546711391153 52.9089028523506,-1.17546711236777 52.9089028514031,-1.1756141045657 52.9086633149847,-1.17561411354182 52.9086633096392,-1.17575315959244 52.9086335565592,-1.17575316974279 52.9086335566101,-1.17585236890299 52.9086559092034,-1.175852378575 52.9086559176981,-1.17585237607783 52.9086559198152,-1.17585237763308 52.9086559207724,-1.17570419962852 52.9088953586402,-1.17570419066672 52.9088953639624,-1.17556514374423 52.9089251169837))",4335347
"POLYGON ((-1.17463020180346 52.9085419988081,-1.1746301918437 52.9085419987992,-1.17454074928626 52.9085226799236,-1.17454073942348 52.9085226714481,-1.17454074182552 52.9085226693969,-1.17454074027691 52.9085226684603,-1.17469164548847 52.9082651822587,-1.17469165453934 52.9082651767887,-1.17481453240983 52.9082388842178,-1.17481454233306 52.9082388842188,-1.17490561623152 52.9082583938191,-1.17490562613079 52.9082584022907,-1.17490562369647 52.9082584043724,-1.17490562525924 52.908258405321,-1.17475308952725 52.9085157008628,-1.17475308049448 52.908515706302,-1.17463020180346 52.9085419988081))",4335348
"POLYGON ((-1.17410152299727 52.9081401820195,-1.17423258939561 52.9081121379686,-1.17423259977126 52.9081121380717,-1.17432067419498 52.9081329761473,-1.17432068363965 52.9081329846629,-1.17432068108505 52.9081329868102,-1.17432068263012 52.9081329877736,-1.17424177731043 52.9082555943149,-1.17424176841759 52.9082555995276,-1.17411070159217 52.9082836435879,-1.17411069107589 52.908283643451,-1.17402336854988 52.9082623610885,-1.17402335924726 52.9082623525609,-1.17402336176299 52.9082623504576,-1.17402336024459 52.9082623495127,-1.17410151409365 52.908140187249,-1.17410152299727 52.9081401820195))",4335349
"POLYGON ((-1.17392929047756 52.9085733018285,-1.17392928012718 52.9085733017313,-1.17384268343704 52.9085529237279,-1.17384267396678 52.9085529152145,-1.17384267652587 52.9085529130614,-1.17384267497668 52.9085529120954,-1.17391928277186 52.9084338858475,-1.17391929166466 52.908433880635,-1.17403662820433 52.9084087747204,-1.17403663841235 52.9084087747845,-1.17412398699735 52.9084287085107,-1.17412399661094 52.908428717011,-1.17412399401307 52.9084287192086,-1.17412399558901 52.9084287201933,-1.17404663626993 52.9085481907092,-1.17404662738818 52.9085481959046,-1.17392929047756 52.9085733018285))",4335350
"POLYGON ((-1.1745084385597 52.9085698281213,-1.17463464297729 52.9085428241661,-1.17463465278575 52.9085428241429,-1.17473403071074 52.9085635607015,-1.17473404072477 52.9085635691606,-1.17473403832109 52.908563571225,-1.17473403988753 52.9085635721693,-1.17459507141126 52.9088031627824,-1.17459506234419 52.9088031682799,-1.17446885714534 52.9088301721919,-1.17446884729276 52.9088301722058,-1.1743700658482 52.9088093500588,-1.17437005587817 52.9088093415948,-1.17437005826576 52.9088093395477,-1.17437005670947 52.9088093386107,-1.17450842948662 52.9085698336293,-1.1745084385597 52.9085698281213))",4335351
"POLYGON ((-1.17369029322231 52.9088338418825,-1.17369028237242 52.9088338416615,-1.17360535475891 52.9088116770453,-1.17360534579474 52.9088116684926,-1.17360534847118 52.9088116662835,-1.17360534695056 52.908811665309,-1.17377197177328 52.908572357573,-1.17377198051358 52.9085723525882,-1.17390021902828 52.908544914292,-1.17390022967786 52.9085449144618,-1.17398694944215 52.9085666424472,-1.17398695860987 52.9085666509854,-1.17398695587523 52.90856665326,-1.17398695743237 52.9085666542612,-1.17381854128276 52.9088063987173,-1.17381853256084 52.9088064036757,-1.17369029322231 52.9088338418825))",4335352
"POLYGON ((-1.18456468095114 52.8970379930843,-1.18456468217778 52.8970379936149,-1.18456348562184 52.8971018097371,-1.18456347572296 52.8971018181059,-1.1844744289109 52.8971208848994,-1.18447442381222 52.8971208854143,-1.1841013470268 52.8971187749479,-1.18410133250923 52.8971187674425,-1.1841013334929 52.8971187664331,-1.1841013323064 52.8971187659237,-1.184101786985 52.8970549443797,-1.18410179688478 52.8970549359478,-1.18419084372521 52.8970358694334,-1.18419084882396 52.8970358689185,-1.18456466745822 52.8970379845274,-1.18456468197576 52.8970379920328,-1.18456468095114 52.8970379930843))",4335983
"POLYGON ((-1.18412517566128 52.8969636916056,-1.18412517692789 52.8969636921639,-1.18412176692306 52.8970345049707,-1.18412175702946 52.8970345131799,-1.18400267815989 52.8970600099905,-1.18400267287151 52.8970600105036,-1.18365788759737 52.8970553958108,-1.18365787325428 52.8970553882505,-1.18365787428655 52.8970553871989,-1.18365787306897 52.8970553866687,-1.18365996274822 52.8969836656172,-1.1836599726459 52.8969836573048,-1.18377905150732 52.8969581608374,-1.18377905685886 52.8969581603252,-1.18412516246658 52.8969636829194,-1.18412517675152 52.8969636904976,-1.18412517566128 52.8969636916056))",4335984
"POLYGON ((-1.18353160703517 52.8974022788006,-1.18353160247357 52.8974022793127,-1.18343420526104 52.8974038572211,-1.18343419025301 52.8974038498783,-1.18343419114148 52.8974038489475,-1.18343419000867 52.8974038484768,-1.18341669929294 52.8970054991075,-1.18341670918774 52.8970054903982,-1.1835575359413 52.8969753377233,-1.18355754049752 52.8969753372113,-1.18365404561021 52.89697375267,-1.18365406062297 52.8969737600111,-1.18365405974138 52.8969737609349,-1.18365406086726 52.896973761402,-1.18367244488951 52.8973721172702,-1.18367243499522 52.8973721259916,-1.18353160703517 52.8974022788006))",4335985
"POLYGON ((-1.18490462228551 52.897340569653,-1.18490462354453 52.8973405702016,-1.18490267509868 52.8974048313229,-1.18490266520135 52.8974048396288,-1.18478726248165 52.897429549957,-1.18478725732355 52.8974295504715,-1.18441642448614 52.8974265571787,-1.18441641002295 52.8974265496559,-1.18441641103857 52.8974265486161,-1.18441640982579 52.8974265480915,-1.18441760745031 52.8973627313287,-1.18441761734927 52.89736272296,-1.18453302010171 52.8973380129905,-1.18453302523003 52.8973380124758,-1.18490460885587 52.8973405610514,-1.18490462334647 52.8973405685654,-1.18490462228551 52.897340569653))",4335986
"POLYGON ((-1.18446318121231 52.8973375419922,-1.18446318243207 52.8973375425198,-1.18446195982494 52.8974027069986,-1.18446194992598 52.8974027153674,-1.18434774284755 52.8974271692069,-1.18434773768957 52.8974271697214,-1.18397541904 52.8974241650508,-1.18397540457677 52.897424157528,-1.18397540559239 52.8974241564882,-1.18397540437961 52.8974241559636,-1.18397661907276 52.8973594407203,-1.1839766289718 52.8973594323516,-1.18409083608106 52.8973349788686,-1.18409084120938 52.8973349783538,-1.18446316774196 52.8973375334325,-1.18446318223247 52.8973375409465,-1.18446318121231 52.8973375419922))",4335987
"POLYGON ((-1.18391288696724 52.8974222814535,-1.18391288183892 52.8974222819682,-1.18372263024201 52.8974209758084,-1.18372261575158 52.8974209682943,-1.18372261677178 52.8974209672486,-1.18372261555201 52.8974209667209,-1.18372383113361 52.897356251475,-1.18372384103271 52.8973562431063,-1.18383147089887 52.8973331981711,-1.18383147602717 52.8973331976564,-1.18402172662799 52.8973345036457,-1.18402174111845 52.8973345111598,-1.18402174009829 52.8973345122055,-1.18402174131802 52.8973345127331,-1.18402052679577 52.8973992279785,-1.18402051689672 52.8973992363472,-1.18391288696724 52.8974222814535))",4335988
"POLYGON ((-1.18344756954414 52.8975917103349,-1.18344757045722 52.8975917106859,-1.18345889641632 52.8976614560071,-1.18345888658728 52.897661465356,-1.18335813823227 52.8976830363553,-1.18335813465556 52.8976830368316,-1.18299652120396 52.8977034748279,-1.18299650530906 52.8977034678133,-1.18299650600434 52.8977034670561,-1.18299650501931 52.8977034666733,-1.1829862293485 52.8976332791856,-1.18298623919086 52.8976332699224,-1.18308698761512 52.8976116992383,-1.18308699121759 52.8976116987606,-1.18344755431152 52.8975917026157,-1.18344757018346 52.8975917096394,-1.18344756954414 52.8975917103349))",4335989
"POLYGON ((-1.18580089186181 52.8978026905309,-1.18593004769249 52.8977750343408,-1.18593005292096 52.8977750338269,-1.18604033190191 52.8977762384678,-1.18604034630084 52.8977762460107,-1.18604034525948 52.8977762470741,-1.18604034649104 52.8977762476103,-1.18603407714862 52.897991949876,-1.18603406725117 52.8979919581887,-1.18590491084179 52.8980196144909,-1.18590490561257 52.8980196150048,-1.18579536947214 52.8980184151278,-1.18579535507383 52.8980184075847,-1.18579535610289 52.898018406534,-1.18579535488319 52.8980184060041,-1.18580088196384 52.8978026988623,-1.18580089186181 52.8978026905309))",4335990
"POLYGON ((-1.18535362237879 52.8978014869986,-1.18549933695464 52.8977702856815,-1.18549934228219 52.8977702851689,-1.18561020786301 52.8977719439212,-1.18561022217066 52.8977719514924,-1.18561022109585 52.8977719525857,-1.1856102223503 52.8977719531367,-1.18560096161798 52.8979885338374,-1.18560095172312 52.8979885420758,-1.18545523648818 52.8980197435163,-1.18545523115921 52.8980197440289,-1.18534510841153 52.8980180900269,-1.18534509410512 52.8980180824553,-1.18534509516752 52.8980180813746,-1.18534509392483 52.89801808083,-1.18535361248316 52.8978014952556,-1.18535362237879 52.8978014869986))",4335991
"POLYGON ((-1.18523865464532 52.8980089510571,-1.18523864934337 52.8980089515701,-1.18504782641736 52.8980062950156,-1.18504781208613 52.8980062874516,-1.18504781315004 52.8980062863684,-1.18504781190356 52.8980062858223,-1.18505041359947 52.8979388836413,-1.18505042349535 52.8979388753803,-1.18516215431253 52.8979149512955,-1.18516215961448 52.8979149507825,-1.18535298154381 52.8979176071617,-1.18535299587507 52.8979176147256,-1.1853529948112 52.8979176158089,-1.18535299605765 52.8979176163549,-1.1853503954349 52.8979850185345,-1.18535038553907 52.8979850267956,-1.18523865464532 52.8980089510571))",4335992
"POLYGON ((-1.1846113489784 52.8980021762976,-1.18461134998938 52.8980021752637,-1.18461134878368 52.8980021747422,-1.18461262996258 52.897933864333,-1.18461263986164 52.8979338559643,-1.18472744607166 52.89790927384,-1.18472745125995 52.8979092733257,-1.1850960506824 52.8979126997409,-1.18509606511818 52.8979127072723,-1.18509606410719 52.8979127083062,-1.18509606531292 52.8979127088277,-1.18509478431532 52.8979810192331,-1.18509477441635 52.8979810276018,-1.18497996822457 52.8980056100808,-1.18497996303626 52.8980056105951,-1.18461136341413 52.898002183829,-1.1846113489784 52.8980021762976))",4335993
"POLYGON ((-1.18642618064872 52.8982485835088,-1.18642618188882 52.8982485840488,-1.18642410947547 52.8983195860441,-1.18642409957804 52.8983195943561,-1.18628320087701 52.8983497653215,-1.18628319565039 52.8983497658355,-1.1859458151564 52.8983461071225,-1.18594580075554 52.8983460995802,-1.1859458017979 52.8983460985157,-1.18594580056522 52.8983460979789,-1.18594786512404 52.8982755457516,-1.18594787502154 52.89827553744,-1.18608877371473 52.8982453668719,-1.1860887789086 52.8982453663576,-1.18642616726481 52.8982485749053,-1.18642618169584 52.8982485824381,-1.18642618064872 52.8982485835088))",4335994
"POLYGON ((-1.18536393844162 52.8983957697918,-1.18536393948126 52.8983957687311,-1.18536393825318 52.8983957681963,-1.18536597854784 52.8983265642788,-1.18536598844543 52.8983265559683,-1.18550358778222 52.8982970926855,-1.1855035930402 52.898297092172,-1.18601485301468 52.898303290877,-1.18601486738669 52.8983032984283,-1.18601486634832 52.8983032994874,-1.18601486757446 52.8983033000214,-1.18601283199203 52.8983723245656,-1.18601282209456 52.898372332876,-1.18587522286485 52.8984017967483,-1.18587521761548 52.898401797262,-1.18536395282148 52.8983957773407,-1.18536393844162 52.8983957697918))",4335995
"POLYGON ((-1.18530398696602 52.8983399603778,-1.18530398183761 52.8983399608926,-1.1849628607681 52.8983376227941,-1.18496284627715 52.8983376152801,-1.18496284729734 52.8983376142344,-1.18496284607753 52.8983376137068,-1.18496419466646 52.8982657078195,-1.18496420456552 52.8982656994507,-1.18509515616179 52.8982376600703,-1.18509516129022 52.8982376595556,-1.18543628124811 52.8982399978238,-1.18543629573908 52.8982400053377,-1.18543629471893 52.8982400063834,-1.18543629593871 52.898240006911,-1.18543494846579 52.8983119122544,-1.18543493856681 52.8983119206232,-1.18530398696602 52.8983399603778))",4335996
"POLYGON ((-1.18491374743347 52.898334299309,-1.18491374230505 52.8983342998237,-1.18456444568893 52.8983319043212,-1.18456443119805 52.8983318968072,-1.18456443221825 52.8983318957615,-1.18456443099845 52.8983318952339,-1.1845657633895 52.8982608883429,-1.18456577328864 52.8982608799742,-1.18468117834274 52.8982361698645,-1.18468118347115 52.8982361693498,-1.18503047899643 52.8982385645169,-1.18503049348735 52.8982385720308,-1.18503049246719 52.8982385730765,-1.18503049368697 52.8982385736041,-1.18502916238373 52.8983095804928,-1.18502915248467 52.8983095888616,-1.18491374743347 52.898334299309))",4335997
"POLYGON ((-1.18399696916984 52.8979841090528,-1.18399696423547 52.8979841095681,-1.18388309280835 52.8979842270181,-1.18388307813988 52.8979842195613,-1.18388307911817 52.897984218551,-1.18388307792316 52.8979842180408,-1.18388272922295 52.8977652343798,-1.18388273912305 52.8977652259004,-1.18403043246276 52.8977336029079,-1.18403043741651 52.8977336023926,-1.18414430696366 52.8977335747557,-1.18414432161433 52.8977335822183,-1.18414432063904 52.8977335832248,-1.18414432182941 52.897733583733,-1.18414467307064 52.89795247744,-1.18414466317054 52.8979524859194,-1.18399696916984 52.8979841090528))",4335998
"POLYGON ((-1.18435031603098 52.8981185663141,-1.1843503170955 52.898118565231,-1.18435031585019 52.8981185646852,-1.1843545526555 52.8980116199825,-1.18435456255132 52.898011611727,-1.18449567893159 52.8979813964905,-1.18449568425299 52.8979813959779,-1.18461011614549 52.8979830801913,-1.18461013045874 52.8979830877608,-1.18461012939425 52.8979830888439,-1.18461013063954 52.8979830893897,-1.18460589508297 52.8980900340938,-1.18460588518719 52.8980900423494,-1.18446476853064 52.8981202577162,-1.18446476320923 52.8981202582288,-1.18435033034423 52.8981185738837,-1.18435031603098 52.8981185663141))",4335999
"POLYGON ((-1.18436318797832 52.8982501661173,-1.18436318902769 52.8982501650473,-1.18436318779153 52.8982501645077,-1.18436665918102 52.8981443830439,-1.1843666690782 52.8981443747515,-1.18448865141105 52.8981182564943,-1.18448865667373 52.8981182559808,-1.18460383776118 52.8981196757443,-1.18460385212855 52.8981196832972,-1.18460385107919 52.8981196843672,-1.18460385231534 52.8981196849067,-1.18460038122506 52.8982254658292,-1.18460037132791 52.8982254741216,-1.18447838876117 52.8982515924931,-1.18447838349859 52.8982515930066,-1.1843632023458 52.8982501736701,-1.18436318797832 52.8982501661173))",4336000
"POLYGON ((-1.18414450567952 52.8980009289914,-1.18414450688223 52.8980009295072,-1.18414387446825 52.8981138317563,-1.18414386456819 52.8981138401966,-1.1840090910252 52.8981426967985,-1.18400908601726 52.8981426973138,-1.1838990854416 52.898142481515,-1.18389907084042 52.8981424740363,-1.18389907183269 52.8981424730145,-1.18389907062999 52.8981424724986,-1.18389970339472 52.8980295702502,-1.18389971329481 52.8980295618099,-1.18403448655947 52.8980007053315,-1.18403449156739 52.8980007048162,-1.18414449207061 52.8980009204909,-1.18414450667179 52.8980009279696,-1.18414450567952 52.8980009289914))",4336001
"POLYGON ((-1.1833471423247 52.8979861069569,-1.1833471373763 52.8979861074721,-1.18323668583134 52.8979861577196,-1.18323667117582 52.8979861502584,-1.18323667214827 52.8979861492548,-1.18323667096032 52.8979861487479,-1.18323612195878 52.8977780410005,-1.18323613185901 52.8977780325154,-1.18339638267037 52.8977437217922,-1.18339638759731 52.8977437212769,-1.18350609704637 52.897743575506,-1.18350611172147 52.8977435829607,-1.18350611075819 52.8977435839558,-1.18350611193871 52.8977435844583,-1.18350740371607 52.8979517875806,-1.18350739381594 52.8979517960851,-1.1833471423247 52.8979861069569))",4336002
"POLYGON ((-1.1832294882973 52.8982290634185,-1.183229483266 52.8982290639336,-1.18311576813201 52.8982287321267,-1.18311575355231 52.8982287246409,-1.18311575452362 52.8982287236417,-1.18311575334377 52.8982287231372,-1.18311588891975 52.8980237660404,-1.18311589882007 52.8980237575733,-1.18329148639445 52.897986163551,-1.18329149132863 52.8979861630358,-1.18340521445039 52.8979860454443,-1.18340522911895 52.8979860529012,-1.18340522813266 52.8979860539197,-1.18340522933568 52.8979860544341,-1.1834050865035 52.8981914607627,-1.1834050766032 52.8981914692296,-1.1832294882973 52.8982290634185))",4336003
"POLYGON ((-1.18414370079688 52.8983210349315,-1.18414370199176 52.8983210354419,-1.18414379541654 52.8984348418142,-1.18414378551633 52.8984348502894,-1.18399890882218 52.8984658698562,-1.18399890387567 52.8984658703715,-1.18388963991274 52.8984659293044,-1.18388962525517 52.8984659218439,-1.18388962623434 52.8984659208332,-1.18388962503947 52.8984659203228,-1.18388953199424 52.8983521139511,-1.18388954189449 52.8983521054759,-1.18403441828733 52.8983210860419,-1.18403442323382 52.8983210855266,-1.18414368711849 52.8983210264604,-1.18414370177605 52.8983210339208,-1.18414370079688 52.8983210349315))",4336004
"POLYGON ((-1.1841429821541 52.8981612886525,-1.18414298333942 52.8981612891566,-1.18414384392545 52.8982738425511,-1.18414383402543 52.8982738510633,-1.18400442489681 52.8983037000845,-1.18400442001088 52.8983037005997,-1.18389515245675 52.8983040288584,-1.18389513774384 52.898304021416,-1.1838951387084 52.8983040204181,-1.18389513752312 52.898304019914,-1.18389427729777 52.8981914670619,-1.18389428719782 52.8981914585496,-1.18403369604193 52.8981616096571,-1.18403370092771 52.8981616091419,-1.18414296840567 52.8981612802123,-1.18414298311868 52.8981612876545,-1.1841429821541 52.8981612886525))",4336005
"POLYGON ((-1.18274933165717 52.8988337379735,-1.18274933209873 52.8988337381181,-1.18277204959396 52.8988905271436,-1.18277204010996 52.8988905377271,-1.18267220541313 52.8989119118469,-1.18267220391801 52.8989119121145,-1.18246500463164 52.8989419502316,-1.18246498691817 52.8989419440437,-1.18246498716517 52.8989419437506,-1.18246498672361 52.898941943606,-1.18244226934774 52.8988851540592,-1.18244227883182 52.8988851434756,-1.18254211358026 52.898863769549,-1.18254211507544 52.8988637692814,-1.18274931419075 52.8988337314926,-1.18274933190417 52.8988337376804,-1.18274933165717 52.8988337379735))",4336006
"POLYGON ((-1.18267533179037 52.8989225087761,-1.18283734130522 52.8988878232829,-1.18283734302993 52.8988878229831,-1.18292929817572 52.8988754208625,-1.18292931569263 52.8988754271509,-1.18292931544025 52.8988754274474,-1.18292931588317 52.898875427594,-1.18302669325997 52.899128158778,-1.18302668374701 52.8991281692878,-1.18286467348699 52.8991628550378,-1.182864672034 52.8991628552993,-1.18277344170582 52.899176251576,-1.18277342395624 52.8991762454069,-1.18277342424732 52.8991762450609,-1.18277342372916 52.8991762448896,-1.18267532227999 52.8989225192926,-1.18267533179037 52.8989225087761))",4336007
"POLYGON ((-1.18195675854562 52.89903023069,-1.18195675878829 52.899030230401,-1.18195675835113 52.8990302302584,-1.18193388291857 52.8989739788989,-1.18193389238943 52.8989739682823,-1.18207441560882 52.8989438839451,-1.18207441701197 52.898943883691,-1.18249123260905 52.8988817577111,-1.18249125040097 52.898881763858,-1.18249125019659 52.8988817641014,-1.18249125056719 52.8988817642212,-1.18251487176761 52.8989379305586,-1.18251486232538 52.8989379412441,-1.18237433943024 52.8989680261024,-1.18237433802568 52.8989680263567,-1.18195677633633 52.8990302368376,-1.18195675854562 52.89903023069))",4336008
"POLYGON ((-1.18174466389551 52.8987703202742,-1.18174465738542 52.8987703207403,-1.18164294827754 52.8987638672777,-1.18164293507123 52.8987638593974,-1.18164293639211 52.898763858113,-1.18164293503767 52.8987638574725,-1.18168267921705 52.8985162936536,-1.18168268904823 52.8985162860511,-1.18183780385477 52.8984830778346,-1.18183781025783 52.8984830773619,-1.18193952649748 52.8984890815019,-1.18193953980431 52.8984890893564,-1.18193953846782 52.8984890906613,-1.18193953984452 52.8984890913122,-1.18189978939317 52.8987371043743,-1.18189977956175 52.8987371119782,-1.18174466389551 52.8987703202742))",4336009
"POLYGON ((-1.18163206126541 52.8987959385914,-1.18179197540206 52.8987617031906,-1.18179198146244 52.8987617027001,-1.18189357732784 52.8987662670093,-1.18189359095565 52.8987662747785,-1.18189358969245 52.898766276028,-1.18189359104402 52.8987662766535,-1.18186161101986 52.8990200066231,-1.18186160116204 52.899020014411,-1.18170168612935 52.8990542499039,-1.18170168003974 52.8990542503931,-1.18159860009369 52.8990494957708,-1.1815985864931 52.8990494879941,-1.18159858777361 52.899049486729,-1.18159858641081 52.8990494860959,-1.18163205141173 52.8987959463472,-1.18163206126541 52.8987959385914))",4336010
"POLYGON ((-1.18209177969337 52.8993163032511,-1.18209177997112 52.8993163029221,-1.18209177947861 52.8993163027593,-1.18206980594183 52.8992595185676,-1.18206981545179 52.8992595080494,-1.18219773004268 52.8992321230935,-1.18219773158407 52.8992321228193,-1.18261658905178 52.8991722574396,-1.18261660672585 52.8991722636479,-1.18261660649172 52.8991722639251,-1.18261660690968 52.8991722640619,-1.1826393297948 52.8992287838709,-1.18263932031469 52.8992287944644,-1.18251140601198 52.8992561798958,-1.18251140447908 52.8992561801688,-1.18209179737468 52.8993163094557,-1.18209177969337 52.8993163032511))",4336011
"POLYGON ((-1.18231243683959 52.8995463654973,-1.18231243713453 52.8995463651488,-1.18231243661536 52.8995463649761,-1.18229119608256 52.8994901251395,-1.18229120561037 52.8994901146681,-1.18240219019455 52.8994663541246,-1.18240219177455 52.8994663538449,-1.18281432984394 52.8994081501878,-1.1828143474851 52.8994081564131,-1.18281434722387 52.8994081567219,-1.18281434768674 52.8994081568746,-1.18283633125837 52.8994644915957,-1.18283632175489 52.8994645021302,-1.1827253374129 52.8994882630792,-1.18272533582192 52.8994882633605,-1.18231245447134 52.8995463717275,-1.18231243683959 52.8995463654973))",4336012
"POLYGON ((-1.18168848137078 52.8995970839358,-1.18168848268987 52.8995970826429,-1.18168848131668 52.8995970819973,-1.18171802346852 52.8994017762714,-1.18171462146941 52.8994017525365,-1.18171462115238 52.899401752372,-1.18171461973689 52.899401752463,-1.18170200199427 52.8994007667689,-1.18170198912112 52.8994007588067,-1.18170199036014 52.8994007576178,-1.18170198910167 52.8994007570252,-1.1817113066523 52.8993401429674,-1.18171131648941 52.8993401353283,-1.18186704491509 52.8993067963375,-1.18186705125213 52.899306795861,-1.18197620015243 52.8993129407755,-1.18197621352161 52.8993129486139,-1.18197621221682 52.899312949891,-1.18197621357529 52.8993129505288,-1.18193809715942 52.8995688854436,-1.18193808731842 52.8995688931084,-1.18178235800765 52.8996022321908,-1.1817823517076 52.8996022326693,-1.18168849477472 52.8995970917651,-1.18168848137078 52.8995970839358))",4336013
"POLYGON ((-1.18060377007677 52.898643780238,-1.18075480033765 52.8986114481161,-1.18075480792331 52.8986114477424,-1.18086088009378 52.898622966119,-1.18086089227832 52.8986229742339,-1.180860890644 52.8986229757602,-1.18086089210641 52.8986229765074,-1.18080124846305 52.8988297708374,-1.18080123878308 52.8988297777643,-1.18065020779769 52.8988621099441,-1.18065020032764 52.89886211033,-1.18054337532792 52.8988510362189,-1.1805433630326 52.8988510281271,-1.18054336469652 52.8988510265665,-1.18054336320419 52.8988510258026,-1.18060376040134 52.8986437871493,-1.18060377007677 52.898643780238))",4336014
"POLYGON ((-1.18130384112344 52.8990154183638,-1.18130383486433 52.8990154188446,-1.18120656163903 52.8990102540306,-1.18120654819706 52.8990102462113,-1.18120654945218 52.8990102449792,-1.18120654812589 52.899010244363,-1.18122388337262 52.8988791191628,-1.18122389322625 52.8988791114081,-1.18137099431698 52.8988476197424,-1.18137100057592 52.8988476192616,-1.18146827464649 52.8988527834288,-1.18146828808858 52.8988527912481,-1.18146828683342 52.8988527924802,-1.18146828815977 52.8988527930965,-1.18145095247139 52.8989839188452,-1.18145094261779 52.8989839265998,-1.18130384112344 52.8990154183638))",4336015
"POLYGON ((-1.18999968646791 52.8963034166293,-1.18999968795245 52.8963034173894,-1.18998031578332 52.8963698065284,-1.1899803061108 52.8963698134373,-1.18991126024937 52.8963846014083,-1.18991125275491 52.8963846017922,-1.18937374571068 52.8963283499844,-1.18937373343828 52.8963283418885,-1.18937373511863 52.8963283403134,-1.18937373361876 52.8963283395432,-1.18939356134677 52.8962615037894,-1.18939357101196 52.8962614969057,-1.18946261685398 52.8962467092353,-1.18946262437005 52.8962467088536,-1.18999967587461 52.8963034069757,-1.18999968812642 52.8963034150759,-1.18999968646791 52.8963034166293))",4336291
"POLYGON ((-1.18738454978427 52.8958419233136,-1.18751955999567 52.8958130101786,-1.18751956593698 52.8958130096828,-1.18763334475426 52.8958175629222,-1.18763335849275 52.8958175706602,-1.18763335727108 52.8958175718743,-1.18763335859972 52.895817572483,-1.18759751851475 52.8961445411874,-1.18759750864826 52.8961445490636,-1.18746249745847 52.8961734622856,-1.18746249151175 52.8961734627812,-1.18734945464173 52.896168914325,-1.18734944090816 52.8961689065856,-1.18734944212075 52.8961689053808,-1.18734944080025 52.8961689047767,-1.18738453991649 52.8958419312021,-1.18738454978427 52.8958419233136))",4336292
"POLYGON ((-1.1869755273072 52.8958257815693,-1.18711645628314 52.8957956014307,-1.18711646214311 52.8957956009317,-1.18722787120467 52.8957996886607,-1.1872278850188 52.8957996963774,-1.18722788380855 52.8957996975839,-1.18722788513515 52.8957996981892,-1.18719428994009 52.8961256931993,-1.18719428006977 52.8961257011109,-1.18705335007713 52.8961558813402,-1.18705334413817 52.8961558818361,-1.18694194130177 52.8961514341712,-1.18694192756105 52.8961514264338,-1.18694192875953 52.8961514252427,-1.18694192745023 52.8961514246453,-1.18697551743696 52.8958257894804,-1.1869755273072 52.8958257815693))",4336293
